,date,rainfall,temperature,humidity,pressure,wind_speed,river_discharge,ward,district,city
1048,2025-04-22,0.0,29.6,77,1004.8,19.0,441.59,Di Trach,Hoai Duc,Ha Noi
1049,2025-04-23,32.0,28.6,82,1003.6,15.8,404.51,Di Trach,Hoai Duc,Ha Noi
1050,2025-04-24,5.1,28.3,81,1004.6,13.5,388.05,Di Trach,Hoai Duc,Ha Noi
1051,2025-04-25,12.3,25.9,80,1009.0,14.3,381.82,Di Trach,Hoai Duc,Ha Noi
1052,2025-04-26,0.0,26.3,84,1008.9,15.7,380.07,Di Trach,Hoai Duc,Ha Noi
1053,2025-04-27,0.9,27.7,85,1008.0,14.8,468.89,Di Trach,Hoai Duc,Ha Noi
1054,2025-04-28,27.3,25.3,88,1010.1,17.0,604.34,Di Trach,Hoai Duc,Ha Noi
1055,2025-04-29,2.1,25.8,87,1010.3,13.0,692.43,Di Trach,Hoai Duc,Ha Noi
1056,2025-04-30,28.4,26.4,87,1009.5,11.7,786.05,Di Trach,Hoai Duc,Ha Noi
1057,2025-05-01,30.4,25.3,85,1012.0,9.7,1658.59,Di Trach,Hoai Duc,Ha Noi
1058,2025-05-02,0.0,26.8,78,1008.7,14.8,1562.15,Di Trach,Hoai Duc,Ha Noi
1059,2025-05-03,0.0,27.4,81,1005.6,14.8,1624.55,Di Trach,Hoai Duc,Ha Noi
1060,2025-05-04,0.1,28.9,82,1003.1,22.1,1769.11,Di Trach,Hoai Duc,Ha Noi
1061,2025-05-05,0.0,29.6,80,1002.5,19.4,1635.82,Di Trach,Hoai Duc,Ha Noi
1062,2025-05-06,0.3,29.4,82,1003.2,15.7,1411.54,Di Trach,Hoai Duc,Ha Noi
1063,2025-05-07,0.6,29.9,82,1001.7,16.8,1206.81,Di Trach,Hoai Duc,Ha Noi
1064,2025-05-08,0.0,30.7,79,1000.2,21.3,1043.72,Di Trach,Hoai Duc,Ha Noi
1065,2025-05-09,9.3,28.9,81,1003.6,15.5,925.83,Di Trach,Hoai Duc,Ha Noi
1066,2025-05-10,25.3,26.8,85,1007.0,22.8,852.1,Di Trach,Hoai Duc,Ha Noi
1067,2025-05-11,9.4,23.2,75,1011.0,17.5,844.28,Di Trach,Hoai Duc,Ha Noi
1068,2025-05-12,0.0,23.8,71,1009.0,11.6,1038.92,Di Trach,Hoai Duc,Ha Noi
1069,2025-05-13,0.0,25.4,76,1008.0,17.2,1369.88,Di Trach,Hoai Duc,Ha Noi
1070,2025-05-14,2.7,26.8,84,1008.2,16.6,1693.34,Di Trach,Hoai Duc,Ha Noi
1071,2025-05-15,17.3,26.4,91,1008.2,13.8,1673.94,Di Trach,Hoai Duc,Ha Noi
1072,2025-05-16,18.2,27.0,92,1006.7,12.9,1491.79,Di Trach,Hoai Duc,Ha Noi
1073,2025-05-17,17.6,27.6,89,1006.5,14.7,1354.19,Di Trach,Hoai Duc,Ha Noi
1074,2025-05-18,17.7,27.4,90,1006.6,18.7,1326.39,Di Trach,Hoai Duc,Ha Noi
1075,2025-05-19,25.1,27.0,88,1005.4,15.8,1908.85,Di Trach,Hoai Duc,Ha Noi
1076,2025-05-20,1.3,29.2,84,1003.1,18.8,2425.61,Di Trach,Hoai Duc,Ha Noi
1077,2025-05-21,0.2,29.6,82,1003.3,16.6,2810.9,Di Trach,Hoai Duc,Ha Noi
1078,2025-05-22,2.5,28.9,84,1002.5,15.4,2797.98,Di Trach,Hoai Duc,Ha Noi
1079,2025-05-23,5.8,27.4,90,1003.9,14.7,2721.7,Di Trach,Hoai Duc,Ha Noi
1080,2025-05-24,17.3,24.4,84,1009.6,17.1,3060.96,Di Trach,Hoai Duc,Ha Noi
1081,2025-05-25,1.2,24.4,73,1012.7,14.5,3722.92,Di Trach,Hoai Duc,Ha Noi
1082,2025-05-26,0.0,24.4,71,1012.5,11.8,4730.51,Di Trach,Hoai Duc,Ha Noi
1083,2025-05-27,2.9,24.5,86,1009.9,7.7,4334.11,Di Trach,Hoai Duc,Ha Noi
1084,2025-05-28,7.6,27.2,86,1006.1,12.4,3809.66,Di Trach,Hoai Duc,Ha Noi
1085,2025-05-29,11.9,27.1,87,1005.7,16.3,3418.79,Di Trach,Hoai Duc,Ha Noi
1086,2025-05-30,24.7,26.4,84,1005.6,14.4,3853.78,Di Trach,Hoai Duc,Ha Noi
1087,2025-05-31,0.0,29.5,81,1001.9,17.6,4384.31,Di Trach,Hoai Duc,Ha Noi
1088,2025-06-01,0.0,32.1,70,997.5,15.1,4245.2,Di Trach,Hoai Duc,Ha Noi
1089,2025-06-02,0.0,32.6,65,997.7,15.9,4590.98,Di Trach,Hoai Duc,Ha Noi
1090,2025-06-03,9.4,28.9,81,1002.4,14.2,4455.56,Di Trach,Hoai Duc,Ha Noi
1091,2025-06-04,29.0,27.6,88,1005.0,9.4,4507.17,Di Trach,Hoai Duc,Ha Noi
1092,2025-06-05,1.7,28.5,84,1005.4,15.0,5034.01,Di Trach,Hoai Duc,Ha Noi
1093,2025-06-06,4.3,29.4,83,1003.9,17.8,6179.16,Di Trach,Hoai Duc,Ha Noi
1094,2025-06-07,3.0,29.8,85,1002.8,16.7,6323.12,Di Trach,Hoai Duc,Ha Noi
1095,2025-06-08,7.6,29.6,82,1002.2,14.0,6010.74,Di Trach,Hoai Duc,Ha Noi
1096,2025-06-09,18.9,28.3,87,1002.5,10.2,5661.39,Di Trach,Hoai Duc,Ha Noi
1097,2025-06-10,22.2,27.3,85,1003.5,17.1,5532.5,Di Trach,Hoai Duc,Ha Noi
1098,2025-06-11,0.6,28.7,75,1002.8,13.6,6094.37,Di Trach,Hoai Duc,Ha Noi
1099,2025-06-12,0.6,29.3,75,1001.7,20.5,6728.77,Di Trach,Hoai Duc,Ha Noi
1100,2025-06-13,10.5,28.9,79,1000.8,18.0,7761.47,Di Trach,Hoai Duc,Ha Noi
1101,2025-06-14,1.3,30.3,77,999.8,13.5,7160.43,Di Trach,Hoai Duc,Ha Noi
1102,2025-06-15,29.6,29.3,85,1000.8,11.1,6108.42,Di Trach,Hoai Duc,Ha Noi
1103,2025-06-16,6.4,28.2,85,1002.8,12.7,5222.96,Di Trach,Hoai Duc,Ha Noi
1104,2025-06-17,3.7,29.0,87,1002.4,14.1,4622.81,Di Trach,Hoai Duc,Ha Noi
1105,2025-06-18,4.2,30.3,77,1001.5,18.2,5332.35,Di Trach,Hoai Duc,Ha Noi
1106,2025-06-19,0.3,30.4,79,1001.1,18.1,5806.64,Di Trach,Hoai Duc,Ha Noi
1107,2025-06-20,10.2,29.8,81,1001.5,17.8,6425.88,Di Trach,Hoai Duc,Ha Noi
1108,2025-06-21,58.6,27.3,92,1003.1,11.1,6806.69,Di Trach,Hoai Duc,Ha Noi
1109,2025-06-22,46.5,27.2,89,1004.1,14.5,8071.35,Di Trach,Hoai Duc,Ha Noi
1110,2025-06-23,10.0,28.6,83,1002.8,18.0,10567.18,Di Trach,Hoai Duc,Ha Noi
1111,2025-06-24,10.7,28.9,84,1003.1,17.6,12386.96,Di Trach,Hoai Duc,Ha Noi
1112,2025-06-25,2.2,28.7,84,1004.9,14.7,15345.17,Di Trach,Hoai Duc,Ha Noi
1113,2025-06-26,7.3,28.8,83,1003.8,11.4,15666.52,Di Trach,Hoai Duc,Ha Noi
1114,2025-06-27,37.5,26.9,91,1002.5,16.2,14420.15,Di Trach,Hoai Duc,Ha Noi
1115,2025-06-28,13.5,27.0,90,1001.9,10.6,14059.47,Di Trach,Hoai Duc,Ha Noi
1116,2025-06-29,31.6,27.3,89,999.7,12.6,14520.12,Di Trach,Hoai Duc,Ha Noi
1117,2025-06-30,28.8,27.4,91,1000.1,15.8,14961.36,Di Trach,Hoai Duc,Ha Noi
1118,2025-07-01,39.0,27.0,88,1002.4,13.6,15099.8,Di Trach,Hoai Duc,Ha Noi
1119,2025-07-02,15.5,26.9,88,1004.9,16.5,15345.17,Di Trach,Hoai Duc,Ha Noi
1120,2025-07-03,12.7,26.5,89,1005.5,14.5,15738.83,Di Trach,Hoai Duc,Ha Noi
1121,2025-07-04,0.8,27.7,85,1004.0,13.2,16942.38,Di Trach,Hoai Duc,Ha Noi
1122,2025-07-05,0.2,29.1,79,1002.3,12.5,16825.74,Di Trach,Hoai Duc,Ha Noi
1123,2025-07-06,6.8,28.6,83,1002.0,16.1,15558.65,Di Trach,Hoai Duc,Ha Noi
1124,2025-07-07,1.4,28.9,84,1001.0,11.4,14189.57,Di Trach,Hoai Duc,Ha Noi
1125,2025-07-08,0.0,30.5,79,999.1,11.4,12881.5,Di Trach,Hoai Duc,Ha Noi
1126,2025-07-09,6.0,30.3,82,997.8,10.8,11911.43,Di Trach,Hoai Duc,Ha Noi
1127,2025-07-10,1.2,29.6,82,996.9,12.2,10813.34,Di Trach,Hoai Duc,Ha Noi
1128,2025-07-11,26.5,27.5,88,998.5,15.9,9999.0,Di Trach,Hoai Duc,Ha Noi
1129,2025-07-12,31.7,26.8,90,1002.7,12.7,10045.15,Di Trach,Hoai Duc,Ha Noi
1130,2025-07-13,24.8,28.2,86,1003.8,11.5,11401.5,Di Trach,Hoai Duc,Ha Noi
1131,2025-07-14,11.8,28.7,88,1002.4,9.4,12077.13,Di Trach,Hoai Duc,Ha Noi
1132,2025-07-15,0.2,29.5,82,1000.4,9.8,11560.13,Di Trach,Hoai Duc,Ha Noi
1133,2025-07-16,2.3,29.3,87,1000.6,10.9,11427.79,Di Trach,Hoai Duc,Ha Noi
1134,2025-07-17,0.2,30.3,79,1001.1,8.9,11802.21,Di Trach,Hoai Duc,Ha Noi
1135,2025-07-18,0.0,31.4,75,998.4,8.8,11586.78,Di Trach,Hoai Duc,Ha Noi
1136,2025-07-19,13.7,29.6,82,995.9,12.4,10888.31,Di Trach,Hoai Duc,Ha Noi
1137,2025-07-20,1.3,28.9,84,995.2,18.1,9681.78,Di Trach,Hoai Duc,Ha Noi
1138,2025-07-21,47.0,28.2,89,992.7,24.2,8530.0,Di Trach,Hoai Duc,Ha Noi
1139,2025-07-22,42.1,27.3,86,990.2,32.8,8608.94,Di Trach,Hoai Duc,Ha Noi
1140,2025-07-23,17.8,27.4,87,996.6,16.3,10255.52,Di Trach,Hoai Duc,Ha Noi
1141,2025-07-24,27.0,27.2,90,999.9,12.6,12358.48,Di Trach,Hoai Duc,Ha Noi
1142,2025-07-25,7.6,27.7,90,1000.2,9.4,12160.86,Di Trach,Hoai Duc,Ha Noi
1143,2025-07-26,4.7,28.6,86,999.9,12.1,11938.89,Di Trach,Hoai Duc,Ha Noi
1144,2025-07-27,0.4,28.6,85,999.3,13.0,12763.39,Di Trach,Hoai Duc,Ha Noi
1145,2025-07-28,0.0,29.8,80,997.6,12.5,12970.79,Di Trach,Hoai Duc,Ha Noi
1146,2025-07-29,0.0,31.1,78,995.8,10.6,13272.95,Di Trach,Hoai Duc,Ha Noi
1147,2025-07-30,0.2,31.7,76,995.6,8.1,12386.96,Di Trach,Hoai Duc,Ha Noi
1148,2025-07-31,10.4,30.0,83,996.0,19.4,10913.41,Di Trach,Hoai Duc,Ha Noi
1149,2025-08-01,3.8,28.8,85,997.5,12.4,9659.51,Di Trach,Hoai Duc,Ha Noi
1150,2025-08-02,0.4,29.9,83,999.0,14.1,10022.05,Di Trach,Hoai Duc,Ha Noi
1151,2025-08-03,0.3,31.7,75,998.2,14.7,11193.37,Di Trach,Hoai Duc,Ha Noi
1152,2025-08-04,0.0,32.3,70,997.9,13.7,11065.24,Di Trach,Hoai Duc,Ha Noi
1153,2025-08-05,4.7,29.9,85,999.9,11.9,9861.79,Di Trach,Hoai Duc,Ha Noi
1154,2025-08-06,10.1,28.0,92,1001.7,11.4,8809.49,Di Trach,Hoai Duc,Ha Noi
1155,2025-08-07,2.2,29.0,86,1003.9,11.8,8297.51,Di Trach,Hoai Duc,Ha Noi
1156,2025-08-08,0.6,30.7,75,1004.1,15.9,8891.01,Di Trach,Hoai Duc,Ha Noi
1157,2025-08-09,0.0,31.4,74,1002.9,15.3,9267.3,Di Trach,Hoai Duc,Ha Noi
1158,2025-08-10,1.3,30.9,79,1002.7,15.9,8993.98,Di Trach,Hoai Duc,Ha Noi
1159,2025-08-11,5.4,30.4,81,1002.8,12.1,8316.64,Di Trach,Hoai Duc,Ha Noi
1160,2025-08-12,3.9,29.8,81,1003.5,12.1,7463.49,Di Trach,Hoai Duc,Ha Noi
1161,2025-08-13,1.5,29.3,81,1004.6,7.4,6697.85,Di Trach,Hoai Duc,Ha Noi
1162,2025-08-14,4.3,29.7,84,1002.7,8.9,6080.35,Di Trach,Hoai Duc,Ha Noi
1163,2025-08-15,13.6,26.8,88,1003.5,12.5,5713.79,Di Trach,Hoai Duc,Ha Noi
1164,2025-08-16,28.6,25.8,90,1006.3,8.5,5887.44,Di Trach,Hoai Duc,Ha Noi
1165,2025-08-17,14.8,26.6,87,1006.6,14.7,7327.25,Di Trach,Hoai Duc,Ha Noi
1166,2025-08-18,32.8,26.1,90,1004.9,17.8,8202.52,Di Trach,Hoai Duc,Ha Noi
1167,2025-08-19,13.3,26.5,91,1004.4,14.0,8164.82,Di Trach,Hoai Duc,Ha Noi
1168,2025-08-20,0.8,29.0,83,1004.7,17.3,7708.04,Di Trach,Hoai Duc,Ha Noi
1169,2025-08-21,10.1,28.0,88,1006.3,18.1,7361.07,Di Trach,Hoai Duc,Ha Noi
1170,2025-08-22,8.4,28.4,85,1006.2,18.4,7637.36,Di Trach,Hoai Duc,Ha Noi
1171,2025-08-23,6.4,27.8,85,1006.5,10.8,7725.81,Di Trach,Hoai Duc,Ha Noi
1172,2025-08-24,2.5,27.7,86,1005.6,16.6,8316.64,Di Trach,Hoai Duc,Ha Noi
1173,2025-08-25,34.0,25.4,91,1004.1,22.3,9182.33,Di Trach,Hoai Duc,Ha Noi
1174,2025-08-26,81.5,24.8,95,1005.7,20.1,10068.31,Di Trach,Hoai Duc,Ha Noi
1175,2025-08-27,41.3,25.1,94,1006.7,8.8,11693.99,Di Trach,Hoai Duc,Ha Noi
1176,2025-08-28,1.4,26.9,88,1006.2,12.4,12851.87,Di Trach,Hoai Duc,Ha Noi
1177,2025-08-29,15.0,26.9,87,1007.2,15.7,11560.13,Di Trach,Hoai Duc,Ha Noi
1178,2025-08-30,34.5,26.4,90,1006.7,18.9,10326.61,Di Trach,Hoai Duc,Ha Noi
1179,2025-08-31,26.7,26.0,91,1006.9,11.0,9748.9,Di Trach,Hoai Duc,Ha Noi
1180,2025-09-01,10.4,27.0,88,1005.8,8.6,9417.9,Di Trach,Hoai Duc,Ha Noi
1181,2025-09-02,0.5,28.1,85,1005.4,15.4,8589.14,Di Trach,Hoai Duc,Ha Noi
1182,2025-09-03,0.3,28.9,81,1005.5,12.9,7779.37,Di Trach,Hoai Duc,Ha Noi
1183,2025-09-04,0.0,29.3,78,1005.1,13.6,7062.18,Di Trach,Hoai Duc,Ha Noi
1184,2025-09-05,0.0,29.7,78,1005.3,13.0,6294.06,Di Trach,Hoai Duc,Ha Noi
1185,2025-09-06,0.4,29.4,82,1006.2,12.3,5494.41,Di Trach,Hoai Duc,Ha Noi
1186,2025-09-07,0.2,29.8,76,1004.6,6.3,4785.3,Di Trach,Hoai Duc,Ha Noi
1187,2025-09-08,0.0,30.3,73,1003.3,15.0,4196.59,Di Trach,Hoai Duc,Ha Noi
1188,2025-09-09,2.2,28.6,85,1004.7,13.2,3757.37,Di Trach,Hoai Duc,Ha Noi
1189,2025-09-10,9.9,28.1,87,1006.2,8.1,3442.5,Di Trach,Hoai Duc,Ha Noi
1190,2025-09-11,14.5,27.4,88,1007.1,12.3,3340.95,Di Trach,Hoai Duc,Ha Noi
1191,2025-09-12,7.6,27.2,88,1008.0,16.5,3671.82,Di Trach,Hoai Duc,Ha Noi
1192,2025-09-13,0.6,28.6,82,1008.5,11.9,4697.94,Di Trach,Hoai Duc,Ha Noi
1193,2025-09-14,0.8,28.3,83,1008.5,9.8,5198.96,Di Trach,Hoai Duc,Ha Noi
1194,2025-09-15,4.8,27.4,85,1009.0,14.3,5235.01,Di Trach,Hoai Duc,Ha Noi
1195,2025-09-16,11.0,27.8,83,1008.9,9.0,5163.16,Di Trach,Hoai Duc,Ha Noi
1196,2025-09-17,10.1,27.3,85,1007.7,15.5,5235.01,Di Trach,Hoai Duc,Ha Noi
1197,2025-09-18,22.9,26.7,87,1007.7,12.8,5320.08,Di Trach,Hoai Duc,Ha Noi
1198,2025-09-19,6.3,27.7,84,1007.3,12.4,5045.61,Di Trach,Hoai Duc,Ha Noi
1199,2025-09-20,0.1,29.5,76,1005.3,12.6,4622.81,Di Trach,Hoai Duc,Ha Noi
1200,2025-09-21,6.0,28.9,82,1004.7,10.7,4284.49,Di Trach,Hoai Duc,Ha Noi
1201,2025-09-22,17.1,26.9,87,1006.3,12.5,3844.92,Di Trach,Hoai Duc,Ha Noi
1202,2025-09-23,0.8,27.9,81,1004.5,10.7,3538.97,Di Trach,Hoai Duc,Ha Noi
1203,2025-09-24,0.2,28.9,73,1001.7,19.3,3325.6,Di Trach,Hoai Duc,Ha Noi
1204,2025-09-25,19.6,26.3,82,1002.1,18.7,4435.09,Di Trach,Hoai Duc,Ha Noi
1205,2025-09-26,8.6,25.5,90,1009.0,10.5,4665.59,Di Trach,Hoai Duc,Ha Noi
1206,2025-09-27,24.8,26.7,87,1010.9,12.5,4807.39,Di Trach,Hoai Duc,Ha Noi
1207,2025-09-28,48.8,26.1,88,1007.6,20.9,5846.9,Di Trach,Hoai Duc,Ha Noi
1208,2025-09-29,73.1,24.7,94,1004.9,34.8,6744.28,Di Trach,Hoai Duc,Ha Noi
1209,2025-09-30,41.9,25.2,94,1008.8,17.8,9839.11,Di Trach,Hoai Duc,Ha Noi
1210,2025-10-01,3.9,26.2,90,1010.2,10.9,15702.63,Di Trach,Hoai Duc,Ha Noi
1211,2025-10-02,0.0,28.1,81,1010.0,11.9,18154.15,Di Trach,Hoai Duc,Ha Noi
1212,2025-10-03,0.0,28.1,79,1009.6,12.8,19053.62,Di Trach,Hoai Duc,Ha Noi
1213,2025-10-04,0.3,27.9,86,1009.3,8.5,16903.42,Di Trach,Hoai Duc,Ha Noi
1214,2025-10-05,0.1,28.4,85,1005.4,10.6,14520.12,Di Trach,Hoai Duc,Ha Noi
1215,2025-10-06,35.3,25.8,89,1003.6,18.7,12444.14,Di Trach,Hoai Duc,Ha Noi
1216,2025-10-07,109.8,24.2,96,1010.2,16.1,12559.3,Di Trach,Hoai Duc,Ha Noi
1217,2025-10-08,9.9,26.2,86,1011.8,9.1,16942.38,Di Trach,Hoai Duc,Ha Noi
1218,2025-10-09,0.2,26.9,83,1011.0,8.3,18835.49,Di Trach,Hoai Duc,Ha Noi
1219,2025-10-10,0.9,27.5,81,1010.3,8.5,18322.15,Di Trach,Hoai Duc,Ha Noi
1220,2025-10-11,3.5,26.3,89,1009.8,10.0,15921.09,Di Trach,Hoai Duc,Ha Noi
1221,2025-10-12,0.7,27.9,82,1009.0,7.8,13582.13,Di Trach,Hoai Duc,Ha Noi
1222,2025-10-13,12.8,26.6,89,1009.8,9.5,11480.54,Di Trach,Hoai Duc,Ha Noi
1223,2025-10-14,31.3,24.9,93,1010.2,14.0,9748.9,Di Trach,Hoai Duc,Ha Noi
1224,2025-10-15,16.3,25.5,90,1010.9,14.6,8432.35,Di Trach,Hoai Duc,Ha Noi
1225,2025-10-16,9.2,26.1,87,1012.4,11.3,7532.56,Di Trach,Hoai Duc,Ha Noi
1226,2025-10-17,1.2,27.1,82,1012.5,9.4,6682.44,Di Trach,Hoai Duc,Ha Noi
1227,2025-10-18,0.5,27.3,81,1011.7,7.0,6470.43,Di Trach,Hoai Duc,Ha Noi
1228,2025-10-19,11.5,26.3,85,1011.7,16.8,6323.12,Di Trach,Hoai Duc,Ha Noi
1229,2025-10-20,0.3,25.8,74,1012.7,18.9,5969.35,Di Trach,Hoai Duc,Ha Noi
1230,2025-10-21,0.0,24.5,60,1015.0,27.1,5419.01,Di Trach,Hoai Duc,Ha Noi
1231,2025-10-22,0.0,22.9,56,1016.9,20.8,4863.07,Di Trach,Hoai Duc,Ha Noi
1232,2025-10-23,1.6,20.1,65,1018.7,17.6,4354.12,Di Trach,Hoai Duc,Ha Noi
1233,2025-10-24,1.4,20.5,79,1018.0,13.2,3862.67,Di Trach,Hoai Duc,Ha Noi
1234,2025-10-25,0.0,22.2,79,1016.1,10.2,3403.08,Di Trach,Hoai Duc,Ha Noi
1235,2025-10-26,0.0,24.0,72,1015.7,13.1,2943.42,Di Trach,Hoai Duc,Ha Noi
1236,2025-10-27,0.0,23.7,67,1016.2,15.2,2505.11,Di Trach,Hoai Duc,Ha Noi
1237,2025-10-28,0.0,24.1,67,1015.9,15.5,2122.24,Di Trach,Hoai Duc,Ha Noi
1238,2025-10-29,0.0,24.0,68,1014.6,11.6,1822.9,Di Trach,Hoai Duc,Ha Noi
1239,2025-10-30,0.4,24.2,82,1014.6,9.3,1598.56,Di Trach,Hoai Duc,Ha Noi
1240,2025-10-31,5.5,23.5,86,1015.4,14.0,1431.19,Di Trach,Hoai Duc,Ha Noi
1241,2025-11-01,7.0,21.1,84,1016.5,15.1,1311.2,Di Trach,Hoai Duc,Ha Noi
1242,2025-11-02,2.4,20.5,81,1017.1,13.4,1232.11,Di Trach,Hoai Duc,Ha Noi
1243,2025-11-03,2.4,19.8,78,1017.3,15.7,1163.13,Di Trach,Hoai Duc,Ha Noi
1244,2025-11-04,1.1,19.7,82,1016.5,14.6,1260.83,Di Trach,Hoai Duc,Ha Noi
1245,2025-11-05,0.0,21.1,77,1013.3,8.9,1810.34,Di Trach,Hoai Duc,Ha Noi
1246,2025-11-06,0.0,22.1,86,1011.7,8.9,2343.23,Di Trach,Hoai Duc,Ha Noi
1247,2025-11-07,3.4,23.2,90,1010.8,12.1,3039.89,Di Trach,Hoai Duc,Ha Noi
1248,2025-11-08,15.3,24.7,91,1011.6,13.8,2977.52,Di Trach,Hoai Duc,Ha Noi
1249,2025-11-09,53.2,24.5,94,1011.2,9.2,2653.61,Di Trach,Hoai Duc,Ha Noi
1250,2025-11-10,1.5,24.6,83,1009.9,11.9,2493.6,Di Trach,Hoai Duc,Ha Noi
1251,2025-11-11,0.5,22.7,76,1011.2,11.7,2672.01,Di Trach,Hoai Duc,Ha Noi
1252,2025-11-12,0.1,22.5,68,1014.4,14.5,3183.2,Di Trach,Hoai Duc,Ha Noi
1253,2025-11-13,0.0,22.5,64,1016.8,15.0,3774.72,Di Trach,Hoai Duc,Ha Noi
1254,2025-11-14,0.0,21.0,67,1016.8,10.4,3809.66,Di Trach,Hoai Duc,Ha Noi
1255,2025-11-15,0.0,21.0,74,1018.3,10.7,3442.5,Di Trach,Hoai Duc,Ha Noi
1256,2025-11-16,0.0,22.1,80,1018.8,9.7,2970.67,Di Trach,Hoai Duc,Ha Noi
1257,2025-11-17,1.4,22.6,86,1018.7,9.1,2534.13,Di Trach,Hoai Duc,Ha Noi
1258,2025-11-18,18.5,18.1,91,1022.9,23.9,2161.72,Di Trach,Hoai Duc,Ha Noi
1259,2025-11-19,1.3,15.0,72,1026.6,23.4,1882.65,Di Trach,Hoai Duc,Ha Noi
1260,2025-11-20,0.0,17.0,68,1023.9,15.1,1878.32,Di Trach,Hoai Duc,Ha Noi
1261,2025-11-21,0.0,18.1,65,1023.0,17.1,2337.84,Di Trach,Hoai Duc,Ha Noi
1262,2025-11-22,0.0,19.1,63,1020.3,8.8,2593.18,Di Trach,Hoai Duc,Ha Noi
1263,2025-11-23,0.0,20.2,69,1018.5,8.9,2623.22,Di Trach,Hoai Duc,Ha Noi
1264,2025-11-24,0.0,19.8,73,1019.1,12.9,2316.39,Di Trach,Hoai Duc,Ha Noi
1265,2025-11-25,0.0,19.4,58,1020.4,20.3,1962.36,Di Trach,Hoai Duc,Ha Noi
1266,2025-11-26,0.0,17.4,66,1019.5,10.9,1658.59,Di Trach,Hoai Duc,Ha Noi
1267,2025-11-27,0.0,17.4,64,1022.6,21.1,1418.06,Di Trach,Hoai Duc,Ha Noi
1268,2025-11-28,0.0,16.7,66,1018.0,10.1,1237.8,Di Trach,Hoai Duc,Ha Noi
1269,2025-11-29,0.0,16.4,74,1014.6,8.0,1105.62,Di Trach,Hoai Duc,Ha Noi
1270,2025-11-30,0.0,18.1,77,1013.0,8.6,1010.58,Di Trach,Hoai Duc,Ha Noi
1271,2025-12-01,2.4,19.6,86,1013.3,11.8,943.06,Di Trach,Hoai Duc,Ha Noi
1272,2025-12-02,0.7,22.3,85,1012.3,7.6,896.43,Di Trach,Hoai Duc,Ha Noi
1273,2025-12-03,2.1,21.3,78,1017.7,18.6,867.96,Di Trach,Hoai Duc,Ha Noi
1274,2025-12-04,0.0,20.4,71,1018.5,8.0,848.18,Di Trach,Hoai Duc,Ha Noi
1275,2025-12-05,0.9,19.4,80,1019.8,11.4,836.53,Di Trach,Hoai Duc,Ha Noi
1276,2025-12-06,0.0,20.1,75,1017.8,12.7,836.53,Di Trach,Hoai Duc,Ha Noi
1277,2025-12-07,0.6,21.1,85,1017.4,9.0,844.28,Di Trach,Hoai Duc,Ha Noi
1278,2025-12-08,2.5,20.8,78,1019.2,14.7,842.34,Di Trach,Hoai Duc,Ha Noi
1279,2025-12-09,0.0,20.1,79,1017.8,9.5,840.4,Di Trach,Hoai Duc,Ha Noi
1280,2025-12-10,0.0,20.9,79,1016.6,6.5,836.53,Di Trach,Hoai Duc,Ha Noi
1281,2025-12-11,0.0,20.7,84,1016.8,7.3,830.76,Di Trach,Hoai Duc,Ha Noi
1282,2025-12-12,3.2,22.0,82,1014.2,9.6,817.47,Di Trach,Hoai Duc,Ha Noi
1283,2025-12-13,12.0,20.7,86,1017.7,20.9,809.96,Di Trach,Hoai Duc,Ha Noi
1284,2025-12-14,0.0,18.0,62,1021.3,15.5,815.58,Di Trach,Hoai Duc,Ha Noi
1285,2025-12-15,0.0,17.7,75,1018.3,9.4,834.6,Di Trach,Hoai Duc,Ha Noi
1286,2025-12-16,0.0,19.0,82,1017.3,5.9,865.96,Di Trach,Hoai Duc,Ha Noi
1287,2025-12-17,0.7,20.3,84,1019.3,11.2,888.2,Di Trach,Hoai Duc,Ha Noi
1288,2025-12-18,0.1,20.2,80,1017.7,10.1,848.18,Di Trach,Hoai Duc,Ha Noi
1289,2025-12-19,0.0,19.9,82,1013.6,14.1,809.96,Di Trach,Hoai Duc,Ha Noi
1290,2025-12-20,1.5,21.4,86,1014.3,11.0,793.33,Di Trach,Hoai Duc,Ha Noi
1291,2025-12-21,1.1,21.1,85,1016.7,14.7,800.68,Di Trach,Hoai Duc,Ha Noi
1292,2025-12-22,0.8,21.3,85,1014.2,16.3,815.58,Di Trach,Hoai Duc,Ha Noi
1293,2025-12-23,0.0,22.7,84,1012.5,17.8,823.14,Di Trach,Hoai Duc,Ha Noi
1294,2025-12-24,1.7,22.6,84,1012.0,23.3,823.14,Di Trach,Hoai Duc,Ha Noi
1295,2025-12-25,2.1,17.7,60,1019.3,24.9,821.24,Di Trach,Hoai Duc,Ha Noi
1296,2025-12-26,0.0,16.1,55,1019.6,11.5,844.28,Di Trach,Hoai Duc,Ha Noi
1297,2025-12-27,0.0,15.9,66,1018.9,10.4,925.83,Di Trach,Hoai Duc,Ha Noi
1298,2025-12-28,0.0,17.2,71,1017.6,5.9,987.55,Di Trach,Hoai Duc,Ha Noi
1299,2025-12-29,0.0,19.7,74,1014.4,16.3,956.19,Di Trach,Hoai Duc,Ha Noi
1300,2025-12-30,0.5,20.7,79,1013.3,13.8,886.16,Di Trach,Hoai Duc,Ha Noi
1301,2025-12-31,0.1,21.1,82,1010.4,16.0,825.04,Di Trach,Hoai Duc,Ha Noi
1302,2026-01-01,5.5,19.8,86,1014.5,19.7,786.05,Di Trach,Hoai Duc,Ha Noi
