Location,time,precipitation_sum,temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,wind_speed_10m_max,river_discharge
Hue,2012-12-06,8.0,21.9,87,1014.2,16.4,2.83
Hue,2012-12-07,1.7,22.8,84,1013.4,13.0,1.73
Hue,2012-12-08,5.4,22.5,90,1012.9,13.7,1.04
Hue,2012-12-09,2.4,23.2,86,1011.9,12.8,0.88
Hue,2012-12-10,0.1,24.0,82,1011.2,14.9,0.69
Hue,2012-12-11,2.6,23.2,88,1012.3,13.0,0.61
Hue,2012-12-12,7.6,22.9,90,1014.1,16.0,0.66
Hue,2012-12-13,2.2,23.9,85,1013.9,18.1,0.67
Hue,2012-12-14,1.5,24.7,86,1014.2,15.5,0.56
Hue,2012-12-15,0.0,25.1,87,1012.4,14.2,0.45
Hue,2012-12-16,0.0,25.4,88,1011.6,8.4,0.41
Hue,2012-12-17,0.0,25.4,87,1011.2,15.2,0.37
Hue,2012-12-18,14.2,24.4,89,1013.5,15.1,0.69
Hue,2012-12-19,21.9,23.7,88,1012.9,20.2,1.52
Hue,2012-12-20,0.3,24.6,85,1011.4,16.6,1.16
Hue,2012-12-21,0.0,24.8,85,1011.5,13.5,0.7
Hue,2012-12-22,16.6,23.8,91,1013.1,16.2,1.09
Hue,2012-12-23,55.1,21.0,90,1017.7,26.4,3.88
Hue,2012-12-24,6.2,20.4,78,1018.2,18.7,4.98
Hue,2012-12-25,3.6,21.6,83,1014.7,12.5,2.53
Hue,2012-12-26,9.0,22.2,92,1012.7,14.8,1.61
Hue,2012-12-27,8.5,22.9,90,1011.8,12.3,1.52
Hue,2012-12-28,4.3,23.3,90,1011.2,12.1,1.25
Hue,2012-12-29,4.5,23.8,92,1011.3,10.2,1.8
Hue,2012-12-30,24.7,19.1,85,1017.1,29.5,3.27
Hue,2012-12-31,4.0,17.8,82,1018.1,17.7,2.33
Hue,2013-01-01,2.2,19.1,85,1016.5,10.8,1.31
Hue,2013-01-02,0.1,21.2,84,1014.8,11.7,0.86
Hue,2013-01-03,4.3,21.3,88,1016.5,13.7,0.8
Hue,2013-01-04,20.0,20.7,92,1014.9,10.1,1.67
Hue,2013-01-05,10.6,20.7,91,1013.4,7.8,2.85
Hue,2013-01-06,9.8,21.3,88,1014.2,13.7,2.24
Hue,2013-01-07,6.9,21.2,88,1014.5,8.6,1.59
Hue,2013-01-08,3.1,21.4,90,1013.7,11.5,1.17
Hue,2013-01-09,21.4,20.5,91,1014.8,19.1,2.14
Hue,2013-01-10,6.8,19.3,89,1016.1,15.1,3.76
Hue,2013-01-11,4.3,19.5,88,1016.3,14.7,2.4
Hue,2013-01-12,1.3,19.2,85,1016.4,21.3,1.26
Hue,2013-01-13,1.0,19.0,83,1015.0,13.0,0.83
Hue,2013-01-14,0.8,20.2,85,1014.9,10.0,0.64
Hue,2013-01-15,0.6,21.5,77,1015.7,15.2,0.53
Hue,2013-01-16,0.1,20.6,84,1017.1,16.2,0.47
Hue,2013-01-17,0.0,20.6,79,1019.2,18.8,0.42
Hue,2013-01-18,6.0,20.4,81,1020.5,21.6,0.42
Hue,2013-01-19,1.5,20.7,80,1017.6,16.3,0.41
Hue,2013-01-20,0.0,21.7,86,1015.8,15.0,0.36
Hue,2013-01-21,0.4,22.3,86,1015.9,16.1,0.33
Hue,2013-01-22,0.0,22.1,86,1016.3,13.7,0.3
Hue,2013-01-23,0.4,21.7,89,1015.6,12.4,0.28
Hue,2013-01-24,0.0,21.7,88,1014.7,12.7,0.26
Hue,2013-01-25,2.2,22.1,88,1014.8,18.4,0.25
Hue,2013-01-26,0.0,23.0,82,1014.2,15.6,0.23
Hue,2013-01-27,4.3,22.0,87,1016.6,12.6,0.25
Hue,2013-01-28,3.4,20.4,90,1017.0,10.5,0.3
Hue,2013-01-29,3.1,21.5,88,1016.8,15.9,0.34
Hue,2013-01-30,0.0,22.5,84,1016.7,20.9,0.41
Hue,2013-01-31,0.0,23.1,82,1016.4,17.6,0.44
Hue,2013-02-01,0.0,22.8,83,1016.1,16.6,0.44
Hue,2013-02-02,0.2,22.1,86,1016.5,15.3,0.44
Hue,2013-02-03,1.0,22.6,90,1014.9,14.3,0.44
Hue,2013-02-04,1.3,23.4,92,1015.4,12.5,0.44
Hue,2013-02-05,0.0,24.1,90,1014.5,14.2,0.44
Hue,2013-02-06,0.0,24.5,87,1012.0,14.6,0.41
Hue,2013-02-07,0.0,24.8,85,1008.0,14.8,0.41
Hue,2013-02-08,0.0,24.5,88,1010.7,16.3,0.41
Hue,2013-02-09,4.5,23.3,88,1015.1,15.5,0.44
Hue,2013-02-10,7.5,22.6,86,1015.1,14.4,0.47
Hue,2013-02-11,0.0,22.9,82,1014.1,19.1,0.47
Hue,2013-02-12,0.0,22.7,81,1015.3,16.3,0.47
Hue,2013-02-13,1.9,22.4,85,1014.9,18.9,0.47
Hue,2013-02-14,0.0,23.2,87,1012.8,15.4,0.44
Hue,2013-02-15,1.7,23.4,90,1012.8,17.4,0.47
Hue,2013-02-16,3.9,23.0,87,1013.7,17.0,0.47
Hue,2013-02-17,0.0,23.7,84,1010.8,17.7,0.44
Hue,2013-02-18,0.0,24.4,84,1008.9,13.7,0.44
Hue,2013-02-19,0.0,24.4,87,1009.1,11.9,0.41
Hue,2013-02-20,0.5,23.5,82,1013.3,21.0,0.44
Hue,2013-02-21,4.4,22.7,85,1014.7,20.3,0.47
Hue,2013-02-22,9.0,22.1,84,1017.0,19.4,0.63
Hue,2013-02-23,17.5,20.9,86,1017.8,18.4,1.16
Hue,2013-02-24,18.1,21.4,92,1015.9,11.9,2.6
Hue,2013-02-25,2.1,22.5,92,1014.2,11.1,3.03
Hue,2013-02-26,0.0,23.8,90,1012.4,13.4,1.65
Hue,2013-02-27,0.0,24.3,90,1010.1,13.7,0.97
Hue,2013-02-28,0.0,25.8,87,1008.1,11.9,0.75
Hue,2013-03-01,0.0,26.6,86,1008.1,12.6,0.66
Hue,2013-03-02,1.1,25.7,90,1011.8,15.4,0.59
Hue,2013-03-03,65.3,23.1,92,1016.8,18.5,4.15
Hue,2013-03-04,26.3,20.7,89,1019.5,16.9,8.18
Hue,2013-03-05,12.6,21.0,85,1019.0,10.5,4.75
Hue,2013-03-06,1.8,22.1,83,1017.3,14.7,2.4
Hue,2013-03-07,0.8,22.5,85,1017.0,16.5,1.47
Hue,2013-03-08,0.0,21.9,87,1015.1,15.3,1.06
Hue,2013-03-09,0.0,22.4,85,1012.0,13.2,0.85
Hue,2013-03-10,0.0,23.7,88,1010.3,11.4,0.72
Hue,2013-03-11,1.3,24.2,91,1011.3,12.0,0.66
Hue,2013-03-12,1.4,24.5,88,1010.6,13.2,0.59
Hue,2013-03-13,7.2,24.5,89,1011.1,11.2,0.59
Hue,2013-03-14,5.2,24.2,93,1013.6,12.0,0.63
Hue,2013-03-15,0.5,24.3,89,1015.2,18.5,0.63
Hue,2013-03-16,0.0,24.9,86,1013.8,17.6,0.56
Hue,2013-03-17,0.0,25.9,87,1009.0,13.8,0.53
Hue,2013-03-18,0.4,26.8,87,1006.3,10.8,0.5
Hue,2013-03-19,12.0,26.4,89,1006.5,11.7,0.53
Hue,2013-03-20,2.7,27.2,86,1007.5,12.3,0.53
Hue,2013-03-21,0.7,26.2,89,1008.0,10.3,0.5
Hue,2013-03-22,0.0,26.6,88,1007.9,12.1,0.47
Hue,2013-03-23,0.0,26.6,88,1007.8,12.9,0.47
Hue,2013-03-24,0.0,27.7,85,1006.5,11.3,0.44
Hue,2013-03-25,0.0,27.8,85,1005.3,13.7,0.41
Hue,2013-03-26,0.0,27.9,82,1005.5,9.1,0.41
Hue,2013-03-27,0.3,26.5,89,1007.7,9.0,0.41
Hue,2013-03-28,0.0,27.4,87,1007.4,12.1,0.37
Hue,2013-03-29,1.7,27.2,88,1007.3,10.1,0.41
Hue,2013-03-30,0.0,27.4,87,1006.8,11.6,0.37
Hue,2013-03-31,4.4,26.7,90,1009.1,11.2,0.44
Hue,2013-04-01,0.1,26.5,88,1010.3,13.3,0.44
Hue,2013-04-02,0.0,27.0,87,1009.1,10.4,0.41
Hue,2013-04-03,0.0,28.2,83,1005.7,13.8,0.41
Hue,2013-04-04,0.1,29.5,79,1002.3,10.2,0.37
Hue,2013-04-05,0.0,30.6,74,1000.7,9.2,0.37
Hue,2013-04-06,3.4,26.5,81,1004.4,30.9,0.44
Hue,2013-04-07,3.8,24.0,83,1008.5,12.3,0.53
Hue,2013-04-08,3.2,25.7,87,1008.1,10.5,0.53
Hue,2013-04-09,4.2,25.7,90,1009.5,10.8,0.5
Hue,2013-04-10,9.7,24.6,93,1011.3,8.2,0.59
Hue,2013-04-11,11.7,24.6,90,1012.0,13.0,0.85
Hue,2013-04-12,37.1,24.1,91,1013.8,21.1,1.44
Hue,2013-04-13,9.8,24.0,88,1013.8,15.3,1.75
Hue,2013-04-14,3.5,24.0,90,1012.4,14.7,1.19
Hue,2013-04-15,0.0,25.1,87,1008.8,13.7,0.78
Hue,2013-04-16,28.7,26.4,87,1006.2,9.8,0.85
Hue,2013-04-17,18.7,25.9,91,1005.8,9.2,1.19
Hue,2013-04-18,5.6,26.0,92,1005.5,10.9,1.12
Hue,2013-04-19,3.5,27.2,87,1004.8,12.1,0.81
Hue,2013-04-20,0.0,28.2,85,1005.9,10.3,0.63
Hue,2013-04-21,7.2,27.7,87,1008.1,7.6,0.56
Hue,2013-04-22,0.2,27.6,86,1009.1,13.2,0.53
Hue,2013-04-23,0.4,27.8,84,1009.5,13.1,0.5
Hue,2013-04-24,2.5,27.1,87,1009.6,11.0,0.47
Hue,2013-04-25,22.5,27.9,85,1008.4,11.6,0.59
Hue,2013-04-26,4.7,27.1,86,1009.0,10.0,0.78
Hue,2013-04-27,2.3,27.3,84,1007.9,10.5,0.66
Hue,2013-04-28,0.0,28.0,81,1006.9,11.4,0.53
Hue,2013-04-29,11.0,27.9,83,1007.3,10.3,0.53
Hue,2013-04-30,10.0,28.0,82,1006.7,11.5,0.53
Hue,2013-05-01,6.9,27.7,83,1005.4,11.2,0.53
Hue,2013-05-02,3.9,27.2,84,1005.2,9.7,0.47
Hue,2013-05-03,3.4,27.2,84,1005.9,8.1,0.5
Hue,2013-05-04,21.1,26.4,90,1008.8,11.8,0.75
Hue,2013-05-05,11.6,26.0,90,1010.2,11.5,1.03
Hue,2013-05-06,1.8,27.1,87,1008.5,11.2,0.91
Hue,2013-05-07,2.2,27.7,84,1007.4,9.4,0.63
Hue,2013-05-08,0.5,27.9,83,1006.5,10.6,0.47
Hue,2013-05-09,8.9,28.1,83,1006.5,8.5,0.41
Hue,2013-05-10,25.3,28.1,84,1005.6,10.5,0.94
Hue,2013-05-11,13.7,26.8,89,1005.6,14.4,1.47
Hue,2013-05-12,5.0,27.5,85,1006.3,10.5,1.34
Hue,2013-05-13,2.7,28.8,82,1005.1,9.7,1.12
Hue,2013-05-14,0.0,29.9,79,1003.0,10.4,1.03
Hue,2013-05-15,0.5,30.6,77,1002.0,9.0,0.97
Hue,2013-05-16,0.4,31.0,75,1002.2,9.7,0.94
Hue,2013-05-17,11.2,30.4,77,1004.4,11.9,1.06
Hue,2013-05-18,1.7,29.6,80,1004.7,10.5,1.16
Hue,2013-05-19,6.8,30.0,79,1004.1,6.6,1.09
Hue,2013-05-20,0.7,30.4,77,1003.4,8.7,0.69
Hue,2013-05-21,6.8,29.5,81,1003.7,10.7,0.44
Hue,2013-05-22,9.9,29.8,78,1004.2,8.4,0.41
Hue,2013-05-23,9.0,29.1,81,1006.1,12.4,0.44
Hue,2013-05-24,4.7,28.9,80,1006.5,11.2,0.47
Hue,2013-05-25,23.3,29.1,81,1006.0,10.2,0.59
Hue,2013-05-26,2.5,29.6,79,1005.3,12.1,0.69
Hue,2013-05-27,1.6,29.9,77,1005.2,9.8,0.56
Hue,2013-05-28,4.5,30.1,74,1005.6,14.0,0.44
Hue,2013-05-29,0.3,29.8,75,1006.6,11.2,0.37
Hue,2013-05-30,0.1,28.9,79,1007.5,9.4,0.34
Hue,2013-05-31,1.0,28.6,77,1007.1,11.6,0.31
Hue,2013-06-01,0.3,28.7,75,1005.5,11.7,0.28
Hue,2013-06-02,4.1,28.4,77,1004.5,10.7,0.28
Hue,2013-06-03,8.5,28.1,80,1005.3,12.0,0.34
Hue,2013-06-04,4.6,27.7,83,1007.1,8.6,0.44
Hue,2013-06-05,3.3,28.1,80,1007.6,9.4,0.44
Hue,2013-06-06,3.5,28.5,79,1006.9,9.7,0.41
Hue,2013-06-07,6.2,29.1,78,1004.9,8.8,0.37
Hue,2013-06-08,1.4,30.1,75,1002.1,7.3,0.34
Hue,2013-06-09,0.4,31.0,72,1000.1,5.8,0.31
Hue,2013-06-10,13.1,29.7,78,1000.8,16.3,1.25
Hue,2013-06-11,29.0,25.5,88,1004.5,23.2,2.34
Hue,2013-06-12,2.2,25.5,84,1004.9,21.4,1.69
Hue,2013-06-13,1.3,25.8,80,1003.8,16.8,1.0
Hue,2013-06-14,0.0,25.6,77,1002.7,14.6,0.69
Hue,2013-06-15,0.0,25.9,76,1002.3,12.6,0.53
Hue,2013-06-16,0.0,26.8,79,1002.4,7.9,0.47
Hue,2013-06-17,2.0,27.8,80,1001.3,8.6,0.41
Hue,2013-06-18,2.6,28.6,80,999.9,8.7,0.34
Hue,2013-06-19,0.5,29.4,77,1000.1,8.6,0.31
Hue,2013-06-20,1.3,29.7,77,1001.0,9.7,0.31
Hue,2013-06-21,1.0,28.9,78,1001.3,10.4,0.31
Hue,2013-06-22,8.7,27.2,78,998.7,20.7,0.41
Hue,2013-06-23,0.0,28.7,71,998.9,18.6,0.42
Hue,2013-06-24,0.3,29.5,74,1003.5,6.4,0.39
Hue,2013-06-25,0.0,29.7,75,1005.8,8.9,0.34
Hue,2013-06-26,0.4,29.8,75,1005.5,10.3,0.31
Hue,2013-06-27,0.0,30.0,73,1004.4,5.2,0.3
Hue,2013-06-28,0.0,30.1,74,1003.6,8.9,0.28
Hue,2013-06-29,4.3,30.0,74,1004.4,9.2,0.28
Hue,2013-06-30,5.3,29.8,75,1004.5,9.7,0.3
Hue,2013-07-01,1.2,29.7,72,1001.7,7.9,0.3
Hue,2013-07-02,4.3,29.3,78,1002.8,10.0,0.3
Hue,2013-07-03,1.0,29.4,77,1004.9,9.7,0.28
Hue,2013-07-04,0.5,29.0,75,1004.6,11.5,0.28
Hue,2013-07-05,1.3,28.9,76,1004.7,11.9,0.28
Hue,2013-07-06,9.5,28.6,78,1005.2,12.4,0.3
Hue,2013-07-07,7.2,28.4,77,1006.1,10.0,0.34
Hue,2013-07-08,4.3,28.2,79,1006.5,11.4,0.42
Hue,2013-07-09,14.8,27.4,83,1005.7,10.2,0.53
Hue,2013-07-10,16.8,28.2,79,1004.8,10.7,0.69
Hue,2013-07-11,16.2,28.2,79,1006.2,11.9,0.77
Hue,2013-07-12,4.2,28.9,77,1005.0,7.9,0.64
Hue,2013-07-13,5.2,29.1,78,1001.9,10.1,0.53
Hue,2013-07-14,21.6,28.4,81,1002.4,9.1,0.61
Hue,2013-07-15,2.0,28.6,80,1004.0,11.3,0.59
Hue,2013-07-16,4.4,28.2,80,1004.4,11.1,0.56
Hue,2013-07-17,3.5,28.4,77,1003.5,10.3,0.5
Hue,2013-07-18,6.8,28.5,78,1001.9,10.6,0.47
Hue,2013-07-19,6.0,28.4,79,1001.9,8.1,0.49
Hue,2013-07-20,4.7,27.6,82,1002.4,6.6,0.49
Hue,2013-07-21,22.1,27.2,86,1001.9,12.1,0.59
Hue,2013-07-22,13.9,26.8,86,1002.8,7.9,0.85
Hue,2013-07-23,15.5,26.4,88,1003.1,9.5,1.45
Hue,2013-07-24,20.8,26.1,90,1003.4,7.2,2.36
Hue,2013-07-25,9.4,27.4,82,1002.5,12.9,2.11
Hue,2013-07-26,0.0,28.3,80,1002.5,12.1,1.19
Hue,2013-07-27,1.6,27.9,85,1003.1,6.1,0.94
Hue,2013-07-28,13.9,27.7,85,1003.2,10.0,0.94
Hue,2013-07-29,4.5,28.3,77,1004.0,10.1,0.78
Hue,2013-07-30,10.8,27.6,83,1003.8,7.2,0.69
Hue,2013-07-31,3.7,27.3,84,1002.4,8.6,0.61
Hue,2013-08-01,2.0,27.9,82,1001.0,17.1,0.56
Hue,2013-08-02,9.0,26.6,86,1000.5,15.2,0.69
Hue,2013-08-03,2.5,27.8,84,1002.7,10.3,0.81
Hue,2013-08-04,1.6,27.7,83,1007.2,12.7,0.64
Hue,2013-08-05,0.2,27.9,81,1007.4,10.7,0.47
Hue,2013-08-06,4.4,27.7,82,1004.9,10.4,0.77
Hue,2013-08-07,12.1,27.1,84,1003.1,12.4,1.26
Hue,2013-08-08,7.8,27.2,87,1005.3,7.3,0.97
Hue,2013-08-09,3.4,27.6,86,1006.7,8.5,0.67
Hue,2013-08-10,0.1,27.6,82,1007.1,9.2,0.56
Hue,2013-08-11,0.1,27.6,82,1006.6,10.0,0.5
Hue,2013-08-12,6.0,26.2,88,1005.1,7.4,0.52
Hue,2013-08-13,1.3,27.3,83,1002.7,13.3,0.52
Hue,2013-08-14,0.0,28.5,74,1001.2,22.7,0.44
Hue,2013-08-15,0.0,29.2,70,1002.0,21.1,0.37
Hue,2013-08-16,0.0,30.1,66,1000.5,21.7,0.33
Hue,2013-08-17,0.0,30.2,60,999.4,24.5,0.31
Hue,2013-08-18,0.0,30.0,61,999.9,27.2,0.3
Hue,2013-08-19,0.0,30.0,64,1000.0,21.1,0.28
Hue,2013-08-20,0.0,29.5,67,1000.1,17.4,0.26
Hue,2013-08-21,0.0,29.4,68,999.9,16.5,0.26
Hue,2013-08-22,3.1,28.7,71,999.7,13.0,0.28
Hue,2013-08-23,1.3,29.2,69,1000.7,11.0,0.28
Hue,2013-08-24,1.1,29.6,71,1001.0,12.4,0.28
Hue,2013-08-25,10.3,28.8,79,1002.9,5.9,0.34
Hue,2013-08-26,6.3,27.6,85,1004.4,6.7,0.53
Hue,2013-08-27,2.4,27.5,82,1005.0,11.2,0.61
Hue,2013-08-28,2.6,28.1,81,1004.5,8.4,0.55
Hue,2013-08-29,1.5,28.9,80,1004.3,6.8,0.45
Hue,2013-08-30,8.3,28.8,81,1005.0,13.0,0.42
Hue,2013-08-31,12.7,28.5,82,1006.6,8.2,0.45
Hue,2013-09-01,4.3,28.4,81,1008.3,9.7,0.45
Hue,2013-09-02,1.2,28.6,78,1008.9,8.6,0.39
Hue,2013-09-03,1.6,29.1,76,1006.9,8.9,0.34
Hue,2013-09-04,2.7,29.1,78,1005.7,8.0,0.31
Hue,2013-09-05,15.1,28.5,79,1006.2,10.0,0.39
Hue,2013-09-06,14.6,27.0,84,1009.2,11.4,0.69
Hue,2013-09-07,11.7,25.6,87,1009.8,12.4,1.33
Hue,2013-09-08,6.1,26.6,83,1009.8,11.7,1.39
Hue,2013-09-09,12.5,25.9,89,1009.9,11.5,1.22
Hue,2013-09-10,15.5,25.1,92,1007.5,13.4,1.86
Hue,2013-09-11,7.6,26.3,87,1006.6,10.8,2.22
Hue,2013-09-12,10.2,26.5,89,1008.0,10.1,1.77
Hue,2013-09-13,9.4,26.0,89,1008.2,12.4,1.64
Hue,2013-09-14,14.2,26.6,86,1005.8,16.2,1.38
Hue,2013-09-15,3.3,27.4,83,1004.3,15.9,1.23
Hue,2013-09-16,17.2,26.6,86,1004.9,17.3,1.38
Hue,2013-09-17,28.9,25.5,90,1004.3,18.5,6.69
Hue,2013-09-18,142.3,25.4,94,1000.2,32.1,20.09
Hue,2013-09-19,34.4,26.4,89,999.3,24.1,18.5
Hue,2013-09-20,17.2,26.9,88,1002.8,8.8,8.73
Hue,2013-09-21,59.0,25.9,91,1003.6,11.4,13.83
Hue,2013-09-22,49.0,26.3,87,1001.2,8.7,14.63
Hue,2013-09-23,1.8,26.8,83,1000.5,7.7,5.58
Hue,2013-09-24,5.1,27.6,82,1003.3,7.8,2.47
Hue,2013-09-25,28.1,26.8,87,1006.7,10.3,2.7
Hue,2013-09-26,27.8,25.0,90,1008.3,17.8,5.28
Hue,2013-09-27,11.7,24.9,90,1008.8,12.3,5.71
Hue,2013-09-28,1.7,25.2,89,1007.5,17.3,3.31
Hue,2013-09-29,5.0,25.1,85,1005.1,24.9,5.12
Hue,2013-09-30,203.5,23.7,87,999.0,47.0,27.64
Hue,2013-10-01,8.0,24.7,88,1007.8,7.0,34.08
Hue,2013-10-02,50.7,24.8,93,1010.0,19.6,14.17
Hue,2013-10-03,32.3,24.9,91,1010.1,18.7,8.57
Hue,2013-10-04,16.6,25.0,91,1009.8,14.2,5.98
Hue,2013-10-05,0.0,25.3,83,1009.1,9.2,3.25
Hue,2013-10-06,2.4,25.3,84,1009.6,12.3,1.86
Hue,2013-10-07,0.2,25.5,75,1009.7,18.9,1.26
Hue,2013-10-08,0.0,25.2,72,1010.2,18.5,0.96
Hue,2013-10-09,0.9,25.1,78,1010.3,14.5,0.77
Hue,2013-10-10,3.1,24.9,83,1011.4,14.5,0.73
Hue,2013-10-11,7.6,25.0,88,1010.7,11.8,0.81
Hue,2013-10-12,1.6,25.3,87,1009.6,12.3,0.75
Hue,2013-10-13,1.4,25.5,86,1008.2,18.4,0.67
Hue,2013-10-14,50.8,25.0,90,1004.6,34.6,10.48
Hue,2013-10-15,114.4,25.2,90,999.9,47.7,22.07
Hue,2013-10-16,13.0,26.4,88,1007.5,21.3,12.52
Hue,2013-10-17,15.4,25.5,90,1011.8,10.8,5.24
Hue,2013-10-18,14.3,24.6,90,1013.6,15.9,3.65
Hue,2013-10-19,29.4,24.3,90,1014.3,16.5,3.7
Hue,2013-10-20,28.6,24.4,89,1013.5,15.6,5.93
Hue,2013-10-21,19.0,24.3,89,1012.9,11.6,5.97
Hue,2013-10-22,9.8,23.8,90,1014.0,11.6,3.49
Hue,2013-10-23,7.3,24.0,88,1013.6,10.9,2.24
Hue,2013-10-24,5.7,24.1,83,1013.0,19.1,1.7
Hue,2013-10-25,0.8,23.3,79,1014.3,17.0,1.2
Hue,2013-10-26,1.7,22.8,82,1015.3,6.4,0.91
Hue,2013-10-27,0.0,23.3,77,1014.8,13.9,0.71
Hue,2013-10-28,0.7,23.6,82,1014.6,12.6,0.6
Hue,2013-10-29,4.4,24.3,85,1014.6,12.8,0.62
Hue,2013-10-30,4.4,24.8,87,1013.5,16.0,0.7
Hue,2013-10-31,0.1,24.6,85,1013.9,13.4,0.59
Hue,2013-11-01,0.0,24.3,84,1013.2,10.5,0.48
Hue,2013-11-02,0.2,23.9,84,1012.5,13.1,0.42
Hue,2013-11-03,2.7,24.3,83,1013.2,16.0,0.42
Hue,2013-11-04,12.1,24.0,86,1014.3,21.6,1.06
Hue,2013-11-05,31.6,24.1,92,1013.2,21.0,2.92
Hue,2013-11-06,44.9,24.1,93,1013.2,21.7,4.94
Hue,2013-11-07,68.2,24.1,94,1012.5,20.5,7.55
Hue,2013-11-08,11.3,24.6,91,1012.0,15.5,5.87
Hue,2013-11-09,10.9,24.6,88,1010.2,15.7,4.71
Hue,2013-11-10,59.4,24.6,89,1003.4,38.7,8.18
Hue,2013-11-11,0.7,26.1,88,1007.0,9.0,7.97
Hue,2013-11-12,5.0,25.7,91,1008.9,9.2,3.72
Hue,2013-11-13,21.2,24.2,91,1010.6,18.4,2.84
Hue,2013-11-14,33.6,23.9,90,1012.3,20.6,4.01
Hue,2013-11-15,93.9,23.2,92,1013.3,22.9,13.42
Hue,2013-11-16,129.3,24.0,91,1013.8,20.5,21.65
Hue,2013-11-17,15.1,23.7,86,1014.8,17.2,12.43
Hue,2013-11-18,6.0,23.5,83,1015.6,17.7,4.66
Hue,2013-11-19,13.4,23.2,82,1015.4,19.7,2.55
Hue,2013-11-20,11.6,23.0,88,1014.0,15.9,2.25
Hue,2013-11-21,5.8,23.2,90,1012.9,15.4,1.97
Hue,2013-11-22,12.5,23.4,92,1012.7,15.9,1.61
Hue,2013-11-23,3.5,24.1,91,1012.0,14.3,1.45
Hue,2013-11-24,1.8,24.5,89,1011.5,12.3,1.14
Hue,2013-11-25,34.1,23.8,92,1011.5,11.0,2.0
Hue,2013-11-26,3.7,24.1,87,1011.7,14.5,3.35
Hue,2013-11-27,3.2,24.3,88,1013.2,13.4,2.33
Hue,2013-11-28,72.7,22.3,92,1017.3,26.2,5.87
Hue,2013-11-29,24.7,20.6,88,1018.6,16.3,10.09
Hue,2013-11-30,6.5,21.2,82,1017.0,15.2,5.44
Hue,2013-12-01,12.1,21.1,78,1018.2,20.2,2.62
Hue,2013-12-02,1.0,20.6,77,1017.1,12.5,1.65
Hue,2013-12-03,1.3,20.7,84,1015.6,9.8,1.16
Hue,2013-12-04,12.0,21.3,89,1014.8,17.6,1.03
Hue,2013-12-05,0.2,21.9,79,1013.6,17.4,1.22
Hue,2013-12-06,1.4,21.2,77,1013.8,20.0,0.91
Hue,2013-12-07,0.1,20.3,82,1014.7,8.4,0.64
Hue,2013-12-08,0.0,20.3,82,1013.0,9.6,0.53
Hue,2013-12-09,1.7,21.1,86,1012.5,11.9,0.49
Hue,2013-12-10,0.0,21.4,81,1011.7,10.4,0.45
Hue,2013-12-11,0.3,21.4,87,1012.4,11.9,0.41
Hue,2013-12-12,1.7,22.1,91,1011.8,9.2,0.41
Hue,2013-12-13,5.6,22.4,91,1013.0,11.5,0.44
Hue,2013-12-14,4.5,21.1,91,1013.3,18.2,0.73
Hue,2013-12-15,7.6,20.5,89,1012.7,18.8,1.5
Hue,2013-12-16,6.5,18.4,86,1014.6,19.6,1.61
Hue,2013-12-17,9.7,16.6,87,1015.7,20.5,2.17
Hue,2013-12-18,5.9,16.9,81,1016.9,19.2,2.08
Hue,2013-12-19,1.6,17.0,76,1018.6,15.9,1.23
Hue,2013-12-20,0.7,17.2,71,1019.5,15.1,0.78
Hue,2013-12-21,6.3,17.4,81,1020.2,18.2,0.86
Hue,2013-12-22,13.0,18.0,90,1019.6,16.2,1.72
Hue,2013-12-23,11.8,18.5,90,1018.4,13.6,2.21
Hue,2013-12-24,12.1,18.6,89,1019.4,17.7,2.06
Hue,2013-12-25,4.7,18.3,83,1018.6,18.1,1.88
Hue,2013-12-26,1.3,18.6,75,1018.4,18.8,1.17
Hue,2013-12-27,2.2,18.2,75,1019.5,11.8,0.77
Hue,2013-12-28,5.3,17.9,82,1018.2,11.8,0.67
Hue,2013-12-29,4.5,18.4,80,1018.3,12.5,0.72
Hue,2013-12-30,6.7,18.4,84,1019.1,15.3,0.66
Hue,2013-12-31,1.4,18.4,82,1019.3,14.1,0.56
Hue,2014-01-01,0.0,18.6,78,1017.0,10.3,0.49
Hue,2014-01-02,0.0,19.7,81,1013.3,11.4,0.42
Hue,2014-01-03,0.0,20.7,87,1013.3,12.4,0.39
Hue,2014-01-04,2.9,20.6,88,1015.9,13.1,0.37
Hue,2014-01-05,0.7,20.6,82,1014.1,16.3,0.37
Hue,2014-01-06,0.0,21.4,80,1012.2,14.8,0.36
Hue,2014-01-07,0.0,21.9,85,1011.4,11.5,0.34
Hue,2014-01-08,0.0,21.5,90,1013.9,9.9,0.33
Hue,2014-01-09,6.4,20.9,90,1016.7,18.6,0.37
Hue,2014-01-10,5.8,21.1,86,1017.7,20.2,0.58
Hue,2014-01-11,4.5,21.2,86,1018.0,15.9,0.55
Hue,2014-01-12,7.9,20.8,87,1018.9,16.3,0.56
Hue,2014-01-13,31.9,19.0,88,1018.9,22.7,1.64
Hue,2014-01-14,11.3,17.0,82,1020.5,21.6,3.07
Hue,2014-01-15,0.4,17.1,77,1020.7,12.2,1.72
Hue,2014-01-16,2.9,17.8,86,1019.7,7.4,0.92
Hue,2014-01-17,11.7,18.8,86,1019.9,17.3,0.8
Hue,2014-01-18,2.7,18.6,75,1022.5,15.9,0.91
Hue,2014-01-19,4.7,18.2,80,1021.0,15.8,0.73
